ID,sentence,labels,isBGC
HalfMibigHalfGenome_2431,EC:5.1.3.13 Cluster_0032052 Cluster_0932915 Cluster_1415601 Cluster_1275944 Cluster_0400680 Cluster_0825731 Cluster_1015187 Cluster_0132907 Cluster_1809265 Cluster_0972343 Cluster_1237899 Cluster_0264222 Cluster_0101863 Cluster_0359164 EC:2.7.7.58 Cluster_1528203 Cluster_1018853 Cluster_1847982 Cluster_0387156 EC:2.6.1.37 Cluster_0008689 Cluster_0960385 Cluster_1343862 Cluster_1044407 Cluster_0816916 Cluster_1510972,Non,No
HalfMibigHalfGenome_2432,EC:1.1.1.58 Cluster_1287750 Cluster_0750702 Cluster_1501678 EC:2.3.3.10 Cluster_1722574 Cluster_0230163 Cluster_0436945 Cluster_0468580 Cluster_1681857 Cluster_1049182 Cluster_1854977 Cluster_0787918 EC:3.5.1.1 Cluster_1199987 Cluster_1842241 Cluster_1413245 Cluster_1339916 Cluster_0907886 Cluster_1257250 Cluster_1354886 Cluster_0001583 Cluster_0839379 Cluster_0947447 Cluster_0359677 Cluster_0537693 Cluster_0554507 Cluster_1427548 Cluster_0459530 Cluster_1044407 Cluster_1144101 Cluster_1662171 Cluster_0879957 Cluster_0314334 Cluster_1386250 Cluster_0364614 Cluster_0467728 Cluster_1491804,Non,No
HalfMibigHalfGenome_2433,Cluster_1123591 EC:6.4.1.2 Cluster_0512516 Cluster_0636363 Cluster_0050232 Cluster_1845293 Cluster_1076621 Cluster_0729452 Cluster_0689182 Cluster_0856697 Cluster_0996684 Cluster_1540943 Cluster_1264672 EC:6.4.1.2 Cluster_1007804 Cluster_0158218 Cluster_1305753 Cluster_0441193,Non,No
HalfMibigHalfGenome_2434,Cluster_1021965 Cluster_1722574 Cluster_1161265 EC:4.1.2.13 Cluster_1488163 Cluster_1060693 EC:3.1.4.52 Cluster_0074003 Cluster_1128703,Non,No
HalfMibigHalfGenome_2435,Cluster_0308834 Cluster_1747296 Cluster_1846974 Cluster_0161520 Cluster_0442169 Cluster_1763894 Cluster_0861392 Cluster_0707499,Non,No
HalfMibigHalfGenome_2436,EC:2.5.1.6 Cluster_1692596 Cluster_1090234 EC:3.1.11.2 Cluster_1199471,Non,No
HalfMibigHalfGenome_2437,Cluster_1413625 Cluster_1044407 Cluster_1549266 Cluster_0397124 Cluster_0592486 EC:3.6.3.41 Cluster_0895460 Cluster_1044407 Cluster_0072748 Cluster_0635540 Cluster_0186645 Cluster_1639562 Cluster_0968146 Cluster_1836002 Cluster_0226683 Cluster_0519733 Cluster_1886179 Cluster_1161265 Cluster_0235939 Cluster_0443832,Non,No
HalfMibigHalfGenome_2438,Cluster_0987908 Cluster_0580215 Cluster_1243812 Cluster_0795317 Cluster_1910054 Cluster_0390086 EC:2.3.1.94 Cluster_1305718 Cluster_1722574 Cluster_1551530 Cluster_0818619 EC:2.1.1.104 Cluster_0905083 Cluster_0762237 Cluster_1356888 Cluster_1331462 Cluster_0898411 Cluster_0615220 Cluster_0966815,Non,No
HalfMibigHalfGenome_2439,EC:1.1.1.6 Cluster_0992190 Cluster_0867668,Non,No
HalfMibigHalfGenome_2440,Cluster_0375649 Cluster_0462304 Cluster_0616568 Cluster_1202430 Cluster_0306757 Cluster_1816044 Cluster_1013303 Cluster_0287602 Cluster_0223809,Non,No
HalfMibigHalfGenome_2441,Cluster_0031642 EC:3.6.3.48 Cluster_1889420 Cluster_0126036 Cluster_1156991 Cluster_1212264 Cluster_0181784 Cluster_1303755 Cluster_1489985 Cluster_1049059 Cluster_0440532,Non,No
HalfMibigHalfGenome_2442,EC:3.1.2.14 Cluster_1020871 Cluster_0904124 Cluster_0021068 Cluster_1736174 Cluster_0329918 EC:4.1.1.47 Cluster_0835100 Cluster_1159173 Cluster_1573672 Cluster_0966815 Cluster_1889594 Cluster_1364398 EC:2.5.1.1 Cluster_0276818 Cluster_0301650 Cluster_1331924 Cluster_0715334 Cluster_1268943 Cluster_1540176 Cluster_0966815 Cluster_0591994 Cluster_0347417 Cluster_1288126 EC:3.6.4.12 Cluster_0490629 Cluster_1522425 Cluster_0667682 EC:3.6.3.38 Cluster_1485850 Cluster_0468400 Cluster_0630324 Cluster_1809265 EC:1.14.13.185 Cluster_0674737 Cluster_1456679 Cluster_0722786 Cluster_0313357 Cluster_0089494 Cluster_0000433 EC:2.1.2.11 Cluster_0477072 Cluster_0549288 Cluster_0706350,Non,No
HalfMibigHalfGenome_2443,Cluster_0524828 Cluster_1167768 Cluster_0114984 Cluster_0493105 EC:3.2.1.3 Cluster_0322384 EC:2.6.1.93 Cluster_0234661,Non,No
HalfMibigHalfGenome_2444,Cluster_1122823 Cluster_1507506 Cluster_1308862 Cluster_1353348 Cluster_0431146 Cluster_0961329 Cluster_0284709 Cluster_1897288 EC:2.2.1.6 Cluster_0939834 Cluster_1258143 Cluster_0394346 Cluster_0840340 Cluster_1041840 Cluster_1712677 EC:2.6.1.42 Cluster_1277708 Cluster_0839379 Cluster_1191030 Cluster_0306795 Cluster_0307841 Cluster_0547211 Cluster_0616194 Cluster_0862562,Non,No
HalfMibigHalfGenome_2445,Cluster_1658632 Cluster_1699772 Cluster_0820569 EC:2.3.1.179 Cluster_1067413 Cluster_1857301 Cluster_1167816 Cluster_0306482 Cluster_0230209 Cluster_0492684 Cluster_0276452 Cluster_0789050 Cluster_1303564 Cluster_1615817 Cluster_1505187,Non,No
HalfMibigHalfGenome_2446,Cluster_0533991 EC:2.1.1.181,Non,No
HalfMibigHalfGenome_2447,Cluster_0294575 Cluster_1833574 Cluster_0775165 Cluster_0710992 Cluster_1880097 EC:1.1.99.1 EC:2.3.1.239 Cluster_1672728 Cluster_0673381 Cluster_0416738 Cluster_1409207 Cluster_0781792 Cluster_0244405 Cluster_0435162 Cluster_1264203 Cluster_1843261 Cluster_1192257 EC:2.7.4.6 Cluster_0052113 EC:4.2.3.8 Cluster_0952415 Cluster_1340063 Cluster_0443938 Cluster_0798140 EC:6.3.4.18 Cluster_0178878 Cluster_0099605 Cluster_1207787 EC:4.6.1.2,Non,No
HalfMibigHalfGenome_2448,Cluster_1051218 Cluster_1681946 Cluster_0735078 EC:4.2.1.3 Cluster_0854977 EC:3.6.3.34 Cluster_0862112 EC:4.2.1.119 Cluster_0384940 Cluster_1362134 Cluster_0142559 EC:2.3.1.161 Cluster_1879687 Cluster_1191636 EC:2.7.4.7 Cluster_0790863 EC:3.2.1.4 Cluster_1896416 Cluster_1137872 Cluster_0674475 Cluster_0864917 Cluster_0067510 Cluster_0223573 Cluster_0250152 Cluster_0021055 Cluster_1317468 Cluster_1543208,Non,No
HalfMibigHalfGenome_2449,Cluster_1669480 Cluster_0840679 EC:4.1.1.6 Cluster_1255414 Cluster_0665476 EC:2.7.1.26 Cluster_0472142 EC:2.3.1.94 Cluster_1781552 Cluster_1911132 Cluster_1199471 Cluster_0160198 Cluster_1586630 Cluster_0230495 Cluster_1485282 Cluster_1530194 Cluster_1097443 Cluster_0615543 Cluster_1313057 Cluster_1519434 Cluster_0746844 Cluster_0606038 EC:2.7.1.179 Cluster_1515764 Cluster_0823656 Cluster_1516797 Cluster_0317949 Cluster_0446149 EC:2.7.7.41 Cluster_1298158 Cluster_1909340 EC:6.2.1.20 Cluster_1063400 Cluster_0570368 Cluster_0205687 Cluster_1187853 Cluster_0959808 Cluster_0855756 Cluster_1296016 Cluster_0966815 Cluster_0662321 Cluster_0048722 Cluster_1529969 Cluster_0697379 Cluster_0506532 Cluster_0613901,Non,No
HalfMibigHalfGenome_2450,Cluster_0524701 Cluster_0696561 Cluster_0403620 Cluster_0736976 Cluster_1298215 Cluster_1386013 Cluster_0166426 EC:1.5.1.5 Cluster_1070950 Cluster_1765789 Cluster_1139482 Cluster_1448054 Cluster_0010015 Cluster_1245317 Cluster_0955694 Cluster_0624408 EC:2.3.3.10,Non,No
HalfMibigHalfGenome_2451,Cluster_0617082 Cluster_1697300 Cluster_1713003 Cluster_0964744 Cluster_1826635,Non,No
HalfMibigHalfGenome_2452,Cluster_1630116 Cluster_0306757 Cluster_0321203 Cluster_0472453 EC:2.3.1.16 Cluster_0431146 Cluster_0399081 Cluster_0095406 EC:3.1.1.4 Cluster_1742863 Cluster_0535699 Cluster_1417483 Cluster_0880477 Cluster_1789428 Cluster_1287866 Cluster_1358190 Cluster_1298984 Cluster_0840679 Cluster_1554541 EC:2.7.2.11 Cluster_0541180 Cluster_0312417 Cluster_0138623 Cluster_0968987 Cluster_0494405 EC:1.14.13.180,Non,No
HalfMibigHalfGenome_2453,Cluster_1171209 Cluster_0519424 Cluster_0032037 Cluster_1528515 Cluster_1585217 Cluster_0241063 EC:1.6.3.5 Cluster_1747296 Cluster_0524664 Cluster_0959185 Cluster_0406134 Cluster_0628212 Cluster_0052449,Non,No
HalfMibigHalfGenome_2454,Cluster_1130061 EC:3.1.2.14 EC:1.8.1.4 Cluster_1551638 Cluster_1342968 EC:1.3.1.34 Cluster_0019752 Cluster_1159173 EC:4.2.1.129 EC:5.4.99.1 EC:2.3.1.129 Cluster_1720985 Cluster_0946224 Cluster_0961951 Cluster_0643386 Cluster_1450021 EC:6.4.1.3 Cluster_1445537 Cluster_0414752 Cluster_1446800 Cluster_0161713 Cluster_1044407 Cluster_1437482 EC:3.6.3.17 Cluster_1458311 Cluster_1124421 Cluster_1448208 Cluster_1667029 Cluster_1081517 Cluster_1496555 Cluster_1015458 Cluster_1275743 Cluster_1562166 EC:3.6.3.28,Non,No
HalfMibigHalfGenome_2455,Cluster_1090234 Cluster_1796849 Cluster_1693177 EC:3.6.3.34 Cluster_1532331 EC:2.3.1.129,Non,No
HalfMibigHalfGenome_2456,Cluster_0771941 Cluster_0874858 Cluster_1004286 Cluster_0655011 Cluster_0641043 Cluster_0502712 Cluster_0580105 Cluster_0947447 Cluster_0659041 Cluster_0992319 Cluster_0673382 Cluster_1842241 Cluster_0069673 EC:5.3.3.10 Cluster_0657968 Cluster_1613814 Cluster_1193549,Non,No
HalfMibigHalfGenome_2457,Cluster_0915146 Cluster_0195294 Cluster_1703663 EC:2.3.1.94 EC:5.4.99.15 Cluster_0436945 Cluster_0144626 EC:1.1.1.25 EC:4.4.1.11 Cluster_1747296,Non,No
HalfMibigHalfGenome_2458,Cluster_1137381 Cluster_0642397 EC:3.1.2.14 Cluster_1906655 Cluster_0776974 Cluster_0411835 Cluster_1889315 Cluster_0001598 Cluster_1658632 Cluster_1630324 Cluster_0675891 Cluster_0622995 Cluster_1324826 EC:3.6.3.17,Non,No
HalfMibigHalfGenome_2459,Cluster_0673382 EC:6.1.1.15 Cluster_1255695 Cluster_1222524 Cluster_0828240 Cluster_0491148 Cluster_0031642 Cluster_0757625 Cluster_1586392 Cluster_0738756 Cluster_0213289 Cluster_0775371 EC:2.3.1.94 Cluster_0157012 Cluster_1553363 Cluster_1854977 Cluster_1003091 Cluster_1123769 Cluster_1291524 Cluster_1266706 EC:6.1.1.16 EC:2.7.4.7 Cluster_1465054,Non,No
HalfMibigHalfGenome_2460,Cluster_0427584 Cluster_1499441 Cluster_0657304 EC:3.5.1.4 Cluster_1369241 Cluster_0946662 Cluster_0905328 Cluster_1879487 Cluster_1264845 Cluster_0983199 Cluster_0769642 Cluster_1073726 Cluster_1285042 Cluster_0690185 Cluster_1690783,Non,No
HalfMibigHalfGenome_2461,Cluster_0178720 Cluster_0231832 Cluster_0328793 Cluster_1117693,Non,No
HalfMibigHalfGenome_2462,Cluster_1737795 Cluster_0588983 Cluster_0876705 EC:1.1.1.95 Cluster_1803917 Cluster_1008209 Cluster_1199471 Cluster_0360865 Cluster_0073428 Cluster_0827094 Cluster_0705437 Cluster_0643386,Non,No
HalfMibigHalfGenome_2463,Cluster_1154012 EC:6.2.1.3 Cluster_0901886 Cluster_1175879 Cluster_1427691 Cluster_1313057 Cluster_0175250 Cluster_0880783,Non,No
HalfMibigHalfGenome_2464,Cluster_0145237 Cluster_0838650 EC:2.3.1.157 EC:1.1.1.3 EC:2.5.1.75 Cluster_1408046 Cluster_1485282 Cluster_0819229 EC:3.2.1.21,Non,No
HalfMibigHalfGenome_2465,Cluster_0788122 Cluster_0031642 EC:1.1.1.127 Cluster_1417483 EC:4.2.1.46 Cluster_0488743,Non,No
HalfMibigHalfGenome_2466,EC:6.3.5.2,Non,No
HalfMibigHalfGenome_2467,Cluster_0831416 EC:2.1.1.237 Cluster_1807928 Cluster_0467192 EC:4.2.1.46 Cluster_1831606 EC:3.5.3.23 EC:5.3.1.13 EC:2.3.1.165 Cluster_0749513 Cluster_0963402 Cluster_0158651 Cluster_0960622 EC:2.3.1.38 Cluster_0618865 Cluster_0050400 Cluster_1073391 EC:3.7.1.22 Cluster_1464558 Cluster_1728551 EC:2.7.1.76 Cluster_1516797,Non,No
HalfMibigHalfGenome_2468,Cluster_1007744 Cluster_0697503 Cluster_0511088 Cluster_1515119 Cluster_0856321 Cluster_0883075 Cluster_1199471 Cluster_0848711 Cluster_1013225 Cluster_1519309 Cluster_1319038 Cluster_0394126 Cluster_0217456 Cluster_0908134 EC:3.4.13.21 Cluster_1477916 Cluster_1254079 Cluster_1273375 Cluster_0088344 Cluster_1649776 Cluster_0819229 Cluster_0934968 Cluster_0035174 EC:5.5.1.13 Cluster_1402209 Cluster_1209772 EC:3.6.3.32 Cluster_1298789 Cluster_0382187 Cluster_0452570 Cluster_1389436 Cluster_0236404 Cluster_0293508 EC:6.4.1.3 Cluster_0792367 Cluster_0779982 Cluster_0560003 Cluster_0883104 Cluster_0956395 EC:2.1.1.176,Non,No
HalfMibigHalfGenome_2469,Cluster_1123564 Cluster_1159173 EC:2.2.1.2 EC:1.1.1.173 EC:2.5.1.6 EC:2.5.1.39 EC:2.5.1.29 EC:2.3.1.234 Cluster_1327610 Cluster_1870356 Cluster_0826651,Non,No
HalfMibigHalfGenome_2470,Cluster_0704649 EC:2.1.1.197 Cluster_0290319 Cluster_0820569 Cluster_1355363 EC:2.3.1.180 Cluster_0004280 Cluster_0700072 Cluster_0127264 Cluster_0486077 Cluster_0163691 Cluster_0220567 Cluster_1744204 EC:5.4.2.6 Cluster_1192257 Cluster_0005915 Cluster_1149528 Cluster_1518990 Cluster_1528135 Cluster_1077560 Cluster_0139583 Cluster_1202944 Cluster_1680828 Cluster_1809265 Cluster_0631099 EC:1.14.13.185 Cluster_0118934 Cluster_1817689 Cluster_0762570 Cluster_0620470,Non,No
HalfMibigHalfGenome_2471,Cluster_0851135 Cluster_0052113 Cluster_0432100 Cluster_0295513 Cluster_0764918 Cluster_1738681 EC:4.1.1.87 Cluster_0970700 Cluster_1883559 Cluster_0818619 Cluster_1565238 Cluster_0833602 Cluster_1159173 Cluster_1170884 Cluster_1568877 Cluster_0280464 Cluster_1276261 Cluster_0849848 Cluster_0724268 Cluster_0878202 Cluster_0601686 Cluster_0162966 Cluster_1362134 Cluster_1735179 Cluster_1445983 Cluster_1721144 Cluster_0334339 Cluster_1238130 Cluster_1719117 EC:6.2.1.3 Cluster_0040021 EC:2.3.1.242 Cluster_1876612 Cluster_1440607 Cluster_1318551 Cluster_0650602 Cluster_0551522 Cluster_1020108 Cluster_1044407 Cluster_0831663 EC:1.6.1.1 Cluster_0247860 Cluster_1555096 Cluster_1613777 Cluster_0464256 Cluster_1418703 Cluster_1138971 Cluster_0451705 Cluster_0893529 Cluster_0710487 Cluster_1324187 Cluster_1632521 Cluster_0457063 EC:2.7.4.22 Cluster_0485173 Cluster_1775517 Cluster_1494896 EC:3.1.3.27 Cluster_1073587 Cluster_0966815 EC:3.2.1.17 Cluster_0023073,Non,No
HalfMibigHalfGenome_2472,EC:3.6.3.17 Cluster_1891722 EC:2.7.7.42 Cluster_1555084 Cluster_1641351,Non,No
HalfMibigHalfGenome_2473,Cluster_1549266 EC:2.5.1.6 Cluster_1884054 Cluster_0992319 Cluster_0393170 Cluster_1465601 Cluster_1690930 Cluster_0366417,Non,No
HalfMibigHalfGenome_2474,Cluster_1415031 Cluster_0244405 Cluster_1290740 Cluster_1878481 Cluster_0585185 Cluster_1755973 Cluster_1093705 EC:5.5.1.4 Cluster_0227587 Cluster_1249187 Cluster_0789570 Cluster_0354010 Cluster_0364863 Cluster_0347279 Cluster_0048697 Cluster_0604831 EC:2.1.1.144 Cluster_0507155 Cluster_1719317 Cluster_1199454 Cluster_1117767 EC:4.1.2.4 Cluster_0117451 Cluster_1348034 Cluster_0905328 Cluster_1191247 Cluster_1797389 Cluster_0698425 Cluster_0706896 Cluster_0247111 Cluster_0956152 Cluster_0790391 EC:6.2.1.3 Cluster_1901051 Cluster_0887314 Cluster_0445383 Cluster_1207787 EC:2.1.1.192 Cluster_0580909 EC:6.2.1.3 Cluster_0947447 Cluster_0133392 Cluster_0107208 Cluster_1799501 Cluster_0433674 Cluster_0677881 Cluster_0756734 EC:1.13.11.46 Cluster_1019729 Cluster_0782912 Cluster_1412902 Cluster_1144546 Cluster_1308298 Cluster_1164644 Cluster_0223809 Cluster_1177783 Cluster_0805133 Cluster_0386797 Cluster_0720746,Non,No
HalfMibigHalfGenome_2475,Cluster_0559960 Cluster_0969645 EC:1.4.1.13 Cluster_1199471 EC:1.1.1.85 EC:1.4.3.5 Cluster_0037983 Cluster_0237608 Cluster_1765688 Cluster_1387180 Cluster_1802426 Cluster_1343860 Cluster_0714518 Cluster_1183459 Cluster_0393170 Cluster_0272961 Cluster_0701923 Cluster_1496853 Cluster_0622002 Cluster_1404060 Cluster_0905857 EC:1.2.1.21 Cluster_1830047,Non,No
HalfMibigHalfGenome_2476,Cluster_0480794,Non,No
HalfMibigHalfGenome_2477,Cluster_0643905 Cluster_0008888 Cluster_0320719 Cluster_1439670 EC:3.6.3.25 Cluster_0542152 Cluster_0991378 Cluster_0996863 Cluster_1819572,Non,No
HalfMibigHalfGenome_2478,Cluster_1309746 Cluster_1474620 Cluster_1135729 Cluster_0839926 Cluster_1533326 EC:2.3.1.57 Cluster_1321259 Cluster_1546375,Non,No
HalfMibigHalfGenome_2479,Cluster_0165822 Cluster_1115462 Cluster_1011105 EC:3.6.3.24 Cluster_0031642 Cluster_0641043 Cluster_0264961 EC:5.4.2.11 Cluster_1082604 Cluster_1192257 Cluster_1484632 Cluster_1324949 EC:4.2.1.136 Cluster_0443938 Cluster_1780452 Cluster_0775901 Cluster_1044407 EC:2.7.7.24 Cluster_1340712 Cluster_0457316 Cluster_1212849 Cluster_0087551 Cluster_0265579 Cluster_1592996 Cluster_1685973 Cluster_1669242 Cluster_1831569 Cluster_0724249 Cluster_0175250 Cluster_1169100 Cluster_0493872 Cluster_0664241 EC:3.6.3.17 Cluster_0971691 Cluster_1394747 Cluster_1555450 Cluster_1654221 Cluster_1713323 EC:3.5.1.78 EC:2.7.13.3,Non,No
HalfMibigHalfGenome_2480,EC:3.5.1.88 Cluster_0570252 Cluster_1415692 Cluster_1267118 EC:6.2.1.3 Cluster_0782929 Cluster_1400630 Cluster_0754237 Cluster_1766761 Cluster_1499995 Cluster_1224699 Cluster_1285954 Cluster_1273732 Cluster_1830115 EC:2.5.1.124 Cluster_0901886 Cluster_0729244 Cluster_1491047 Cluster_1021202 Cluster_1491850 Cluster_1663627 Cluster_0277938 Cluster_0109825 Cluster_0855578 Cluster_1234109 Cluster_1747296 Cluster_1338720 Cluster_0916357 Cluster_1844364,Non,No
HalfMibigHalfGenome_2481,EC:3.6.3.17 Cluster_1780452 Cluster_1869715 Cluster_0613901 Cluster_1901740 Cluster_0056635 Cluster_1680828 Cluster_0616166 Cluster_0976159 Cluster_1833945 Cluster_1142025 Cluster_0313458 Cluster_0988836 Cluster_0622228 Cluster_0349615 EC:2.4.1.227 Cluster_1791257 Cluster_0462005 Cluster_0601686 Cluster_0440532 EC:2.4.2.9 Cluster_1016295 Cluster_1809265 Cluster_0282973 Cluster_0333107 Cluster_0292887 Cluster_0017345 Cluster_0585241,Non,No
HalfMibigHalfGenome_2482,Cluster_0603716 Cluster_0743494 Cluster_0071669 Cluster_1780452 Cluster_1703643 Cluster_1591335 Cluster_0770765 Cluster_0163600 Cluster_1134176 Cluster_1613551 EC:4.1.1.20 EC:2.7.1.170 Cluster_0727070 Cluster_1488646 Cluster_0898725 Cluster_0431146 Cluster_0966815 EC:6.2.1.43 Cluster_1051464 Cluster_1297729 Cluster_1194885 Cluster_1693722 Cluster_1514431,Non,No
HalfMibigHalfGenome_2483,Cluster_1736174 Cluster_1039385 Cluster_0538572 Cluster_1736174 Cluster_1883361 Cluster_0689572 EC:2.1.1.79 Cluster_0515963 Cluster_1558682 Cluster_1483012 Cluster_1617923 Cluster_0373132 Cluster_1412854 EC:3.4.21.4 Cluster_1073396 Cluster_0773175 Cluster_0966815 Cluster_0736561 Cluster_1613551 Cluster_0254718 Cluster_0754279 Cluster_1505259 Cluster_1429656 Cluster_0447308 Cluster_0270587 EC:6.2.1.3 Cluster_0879020 Cluster_0011004 Cluster_0321203 EC:4.3.2.2 Cluster_1906119 Cluster_1236547 Cluster_0077426 Cluster_0122707 EC:2.3.1.74 Cluster_1091233 Cluster_0551142 EC:2.7.7.24 Cluster_0643421 Cluster_0336852 Cluster_0115495 Cluster_1509513 Cluster_1331507 Cluster_1466465 EC:2.6.1.37 EC:4.2.2.17 Unknown Cluster_0377054 Cluster_0853903 EC:2.3.1.179 Cluster_1303564 Cluster_1555084 Cluster_1326948 Cluster_0947447 Cluster_0484052 EC:1.1.1.28 Cluster_1769848,Non,No
HalfMibigHalfGenome_2484,Cluster_1100617 Cluster_0788909 Cluster_0442068 Cluster_1263672 Cluster_1040622 Cluster_0375941,Non,No
HalfMibigHalfGenome_2485,EC:5.4.99.5 Cluster_0267382 Cluster_0762237 Cluster_0711245 Cluster_0321044 Cluster_0775901 Cluster_1289595 Cluster_1259741 Cluster_0604056 Cluster_1818968 Cluster_1793384 Cluster_0867730 Cluster_1022511 Cluster_0766361 Cluster_1763894 Cluster_0097972 Cluster_0630324 Cluster_1013303 EC:3.6.4.13 EC:2.4.2.22 Cluster_1523847 Cluster_0321044 Cluster_1463401,Non,No
HalfMibigHalfGenome_2486,Cluster_1285293 EC:1.1.3.6 EC:2.3.1.38 EC:2.7.8.7 Cluster_0929462 Cluster_1575205 Cluster_0165691 Cluster_0909082 Cluster_1663075 Cluster_0048870 Cluster_1602637 Cluster_0661706 Cluster_1641473 Cluster_1494779 Cluster_1285047 Cluster_1714381 EC:2.8.4.3 Cluster_0247024 Cluster_1323533 Cluster_1594748 Cluster_0342833 Cluster_0407986 Cluster_1366176 Cluster_1530957 Cluster_0032085 Cluster_0211331 EC:2.3.1.94 EC:2.3.1.193 Cluster_1199471 Cluster_0892542 Cluster_0247111 Cluster_0118090 Cluster_1802691 Cluster_1349926 Cluster_0507457 EC:6.2.1.3 Cluster_1463664 Cluster_1465054 EC:2.1.1.223 Cluster_0894870 Cluster_0803925 EC:2.3.1.179 Cluster_0016786 Cluster_0755532 Cluster_0676609,Non,No
HalfMibigHalfGenome_2487,Cluster_0511099 Cluster_0301000,Non,No
HalfMibigHalfGenome_2488,Cluster_1859398 Cluster_0271871 Cluster_0309188 Cluster_0616554 Cluster_1145220 Cluster_1714433 Cluster_1228335 Cluster_0981438 Cluster_0569818 Cluster_1124483 EC:2.3.1.39 Cluster_1315296 Cluster_1688803 Cluster_1161265 Cluster_0096038 Cluster_0071693 Cluster_1272841 Cluster_0851363 Cluster_1584521 EC:2.7.7.9 Cluster_0157587 Cluster_1631768 Cluster_0817382 Cluster_0052279 Cluster_1562434 Cluster_0236618 Cluster_1797757 Cluster_0781194 Cluster_1474282 Cluster_0160630 Cluster_0735078 Cluster_0375941 Cluster_1106561 Cluster_1111890 Cluster_1616021 Cluster_1757358 Cluster_0510653 Cluster_0770295 Cluster_1196828 Cluster_1825123 Cluster_0971549 EC:4.3.3.6 Cluster_0399857 Cluster_1298454 Cluster_1427797 Cluster_1281671 Cluster_1012208 EC:2.3.1.94 EC:2.3.1.129 Cluster_0165677 Cluster_0679171 Cluster_0311861 Cluster_0849766 Cluster_1722574 Cluster_0715366 Cluster_0563045 Cluster_1025683 Cluster_0021073 Cluster_1568872 Cluster_1312895 Cluster_1331921 EC:2.7.2.3 Cluster_0510830 Cluster_0317413 EC:2.3.1.n2 Cluster_0046549 Cluster_1809265 Cluster_1613613 Cluster_0636979 Cluster_1068460 Cluster_0985814 Cluster_0493105 Cluster_1139482 Cluster_1466887 EC:1.4.3.16 Cluster_1196376 Cluster_0913607 Cluster_0193856 Cluster_0165843 EC:1.1.1.95 Cluster_1370594 Cluster_0256392 Cluster_0500843 Cluster_1016486 EC:2.3.1.94 Cluster_1162958 EC:2.4.2.18 Cluster_1072403 Cluster_1852520 Cluster_0878582 Cluster_1889172 Cluster_0089206 Cluster_1843416 EC:1.1.1.3 Cluster_0606078 Cluster_1479255 Cluster_0247860 EC:6.3.5.2 Cluster_1835935 Cluster_0238547,Non,No
HalfMibigHalfGenome_2489,Cluster_0859016 Cluster_0434854 Cluster_0669837 Cluster_0777808 EC:2.4.1.109 Cluster_0230495 EC:4.2.1.46 Cluster_1048280,Non,No
HalfMibigHalfGenome_2490,Cluster_0907580 EC:1.5.1.3 Cluster_1813678 Cluster_1826834,Non,No
HalfMibigHalfGenome_2491,Cluster_0759862 EC:2.2.1.7 Cluster_1745939 Cluster_1021965 Cluster_0971945 Cluster_1205967 Cluster_1882849 Cluster_1579707,Non,No
HalfMibigHalfGenome_2492,Cluster_0985295 EC:3.7.1.5 Cluster_1023327 Cluster_1532284 Cluster_0613909 EC:1.3.1.86 Cluster_0417198 Cluster_0720643 Cluster_0237303 Cluster_1197614 EC:5.4.99.20 Cluster_0197525 Cluster_1743649 Cluster_0390833 EC:5.4.2.7,Non,No
HalfMibigHalfGenome_2493,Cluster_0419851 EC:2.7.13.3 EC:3.4.23.43 Cluster_1483012 Cluster_0503526 EC:1.1.1.100,Non,No
HalfMibigHalfGenome_2494,Cluster_1502010 Cluster_0022920 Cluster_0254899 Cluster_0947447 Cluster_1596070 Cluster_0227127 EC:1.1.1.37 Cluster_1590874 Cluster_1740254 Cluster_0423157 Cluster_1898339 Cluster_1507524 Cluster_0207207 Cluster_1006366 Cluster_0402078 Cluster_0637387 EC:2.7.1.24 EC:5.1.3.6 Cluster_1881079 Cluster_0966815 Cluster_1873024 EC:1.1.1.6 Cluster_1003041 Cluster_1210117 Cluster_1199471 Cluster_1237162 Cluster_0915886 Cluster_0377093 Cluster_0999924 Cluster_1854977,Non,No
HalfMibigHalfGenome_2495,EC:2.3.1.38 Cluster_1629644 Cluster_0321044 Cluster_0032278 Cluster_0668702 Cluster_1108014 EC:2.1.1.303 EC:5.4.2.7 Cluster_1669331 Cluster_1759752 Cluster_0102382 EC:2.3.1.179 Cluster_0234354 Cluster_0354748 Cluster_0567111 Cluster_1008494 Cluster_1346516 Cluster_0618865 Cluster_0048590 Cluster_0401504 Cluster_0621617 EC:2.4.1.316 Cluster_1096056 EC:2.7.7.24 Cluster_0369470,Non,No
HalfMibigHalfGenome_2496,Cluster_1465967 EC:1.3.3.3 Cluster_0306757 Cluster_0711757 Cluster_1849911 Cluster_0224797 Cluster_1122304 Cluster_1736429 EC:2.7.7.65 Cluster_0728489 Cluster_1514163 Cluster_0643419 Cluster_0779982,Non,No
HalfMibigHalfGenome_2497,Cluster_0818420 Cluster_0263991 Cluster_1394601 Cluster_1614090 Cluster_0244335 EC:3.6.3.25 Cluster_0867668 Cluster_1863087 Cluster_1404347 Cluster_1424732 Cluster_0272648 Cluster_1225873 Cluster_1594212 Cluster_0616194 Cluster_1625556,Non,No
