ID,sentence,labels,isBGC
BGC0001046,Cluster_0880783 Cluster_1737181 Cluster_0321044 Cluster_1537543 Cluster_0067121 Cluster_1766404 EC:5.1.3.27 Cluster_1021965 Cluster_1579119 Cluster_0010015 Cluster_0390833 Cluster_1044407 Cluster_1533099 Cluster_0805133 Cluster_1716501 Cluster_1005242 Cluster_0031642 EC:4.2.1.46 EC:2.7.7.24 Cluster_1151472 Cluster_1695464 Cluster_1493207 Cluster_1088987 Cluster_1192257 Cluster_1809265 Cluster_1221368 Cluster_1533099 EC:3.1.2.14 EC:2.3.1.165 EC:2.3.1.94 Cluster_1465054 Cluster_0781386 Cluster_0797392 Cluster_1165192 Cluster_1500475 Cluster_0793955 Cluster_1555663 Cluster_1057859,NRP Polyketide Saccharide,Yes
BGC0000432,Cluster_1567600 Cluster_0352153 Cluster_0908095 Cluster_0833709 Cluster_1485282 Cluster_1567612 Cluster_0790875 Cluster_0751542 Cluster_1690299 Cluster_0308452 Cluster_0997803 Cluster_0601168 Cluster_1366176 Cluster_1556167 Cluster_0903599 Cluster_1272468 EC:6.1.2.2 Cluster_0454072 Cluster_1485282 Cluster_1424939 Cluster_1723866 Cluster_0603643 Cluster_0184061 Cluster_0859729,NRP,Yes
BGC0001776,EC:3.6.4.12 Cluster_0164839 EC:2.3.2.27 Cluster_1765019 EC:2.3.2.26 EC:3.2.1.21 EC:2.5.1.10 Cluster_0889102 Cluster_1722574 Cluster_0019752 Cluster_0820449 Cluster_1852520 Cluster_0299637 Cluster_1852520 Cluster_0431146 Cluster_0240933 Cluster_0445872 EC:1.1.1.287 Cluster_0333313 Cluster_0380200 Cluster_0048870 EC:2.3.2.27,Terpene,Yes
BGC0001777,Cluster_1722574 Cluster_0820449 Cluster_1852520 Cluster_1852520 Cluster_0431146 EC:3.2.1.73,Terpene,Yes
BGC0000403,EC:2.6.1.76 Cluster_0837165 Cluster_1049183 Cluster_0436945 EC:6.2.1.3 EC:6.2.1.3 Cluster_0410901 Cluster_0410901,NRP,Yes
BGC0001004,Cluster_0430799 Cluster_1192257 Cluster_1809265 Cluster_0519424 EC:2.1.1.237 Cluster_1021965 Cluster_0740722 Cluster_1910999 EC:5.4.99.2 Cluster_0390833 EC:3.1.2.14 Cluster_0230495 Cluster_0805133 Cluster_0805133 Cluster_0430799 Cluster_0436129 Cluster_1599952 Cluster_1785310 EC:2.3.1.74 Cluster_0966815 Cluster_1159173 Cluster_0779982 Cluster_0779982 Cluster_0779982 Cluster_1199458 Cluster_0393170 EC:2.6.1.50 Cluster_1021202 EC:4.2.1.46 EC:2.7.7.24 Cluster_0010015 EC:5.1.3.27 Cluster_1389436 Cluster_1199457 Cluster_1199456 Cluster_0904692,Polyketide,Yes
BGC0000026,Cluster_1362814 Cluster_0722746 Cluster_1104944 Cluster_1179398 Cluster_0775141 EC:2.1.1.208 Cluster_0775142 Cluster_0775139 Cluster_0775140 EC:2.1.1.209 Cluster_0398541 Cluster_1049059 Cluster_1444976 Cluster_0740724 Cluster_1362134 Cluster_1653695 Cluster_0709695 Cluster_0393170 Cluster_0624408 Cluster_0455485 Cluster_1159173 EC:2.7.7.24 EC:4.2.1.46 Cluster_1736379 Cluster_0095367 Cluster_1785044 Cluster_0805133 Cluster_1242749 Cluster_1858134 Cluster_0519424 EC:2.1.1.144 Cluster_1785044 Cluster_0398755 Cluster_1671453 Cluster_0836435 Cluster_1789428 Cluster_0621617 Cluster_0267503 Cluster_1670464 Cluster_0570433,Saccharide,Yes
BGC0000755,Cluster_1549710 EC:2.4.1.175 Cluster_0820450 Cluster_0936617 EC:1.1.1.22 Cluster_0234483,Saccharide,Yes
BGC0000768,Cluster_0123969 Cluster_1102273 Cluster_0172813 Cluster_1548015 Cluster_0235939 Cluster_1140920 Cluster_1670464 Cluster_0761160 Cluster_0234354 Cluster_0546546 Cluster_1199860 Cluster_0538748 Cluster_1650417 Cluster_0971221 Cluster_0500384 Cluster_0502571 Cluster_1608527 Cluster_1535043 EC:3.6.3.43 Cluster_1209230 EC:2.7.7.24 Cluster_0839379 Cluster_0398541 EC:1.1.1.133 Cluster_1076899 Cluster_1045517,Saccharide,Yes
BGC0002319,Cluster_0511099 Cluster_1200500 Cluster_1065512 Cluster_1509522 EC:2.1.1.197 Cluster_1310606 Cluster_0521383,RiPP,Yes
BGC0002615,Cluster_0540978 Cluster_0375941 Cluster_1472628 Cluster_1178519 Cluster_1159173 Cluster_1616021 Cluster_1662170 Cluster_1698075 Cluster_0895348 Cluster_0019752 Cluster_1170456,Terpene,Yes
BGC0000235,EC:3.6.3.28 Cluster_1062711 Cluster_0236618 Cluster_1802042 Cluster_0819229 Cluster_0247860 Cluster_1793822 Cluster_0032639 Cluster_1192257 Cluster_1371088 Cluster_0966815 Cluster_0907580 EC:2.3.1.179 EC:2.3.1.179 Cluster_0714518 Cluster_0819229 Cluster_0662321 Cluster_0966815 Cluster_0819229 Cluster_1352573,Polyketide,Yes
BGC0000551,Cluster_1122439 Cluster_0472439 Cluster_1608753 Cluster_1016473,RiPP,Yes
BGC0002102,EC:1.5.3.10 EC:4.2.1.136 EC:2.3.1.111 EC:2.3.1.94 Cluster_0779982 Cluster_1044407 Cluster_0417580 Cluster_1869715 Cluster_0321044,Polyketide,Yes
BGC0001485,EC:6.1.1.2 Cluster_0866292 Cluster_0921449 Cluster_0414744 Cluster_0442422 Cluster_1044407 Cluster_0657405 EC:2.6.1.9 Cluster_1298789 Cluster_1528927,Alkaloid,Yes
BGC0000582,Cluster_1669331 Cluster_0511099 Cluster_1200500 Cluster_1065512 Cluster_1509522 EC:2.1.1.197 Cluster_1310606 Cluster_0521383 Cluster_0695100,RiPP,Yes
BGC0001141,Cluster_1147829 Cluster_0970525 Cluster_1616021 Cluster_1616021 Cluster_1780452 Cluster_1616021 Cluster_0306757 Cluster_1898144 Cluster_0102402 Cluster_1281365,Polyketide,Yes
BGC0002660,EC:2.4.1.280 EC:6.2.1.3 Cluster_0352804 Cluster_1635756 Cluster_1414097,NRP,Yes
BGC0001700,Cluster_0187651 Cluster_0843394 Cluster_1044407 Cluster_1809265 Cluster_0284193 EC:2.3.1.94 EC:2.3.1.94 EC:2.2.1.2 Cluster_1465054 EC:1.1.1.95 EC:2.3.1.94 EC:6.3.5.3 Cluster_1555084 EC:2.3.1.165 Cluster_0265579 Cluster_1326948 Cluster_1774074 Cluster_0470094 Cluster_1516648 Cluster_0186070 Cluster_1400295 Cluster_1041508 Cluster_1563038 Cluster_0078924 Cluster_1914731 Cluster_0720782 Cluster_0072831 Cluster_1108348 Cluster_1905097 Cluster_0356108 Cluster_1822508,Polyketide,Yes
BGC0000845,Cluster_0459512 EC:2.5.1.66 EC:6.3.3.4 EC:3.5.3.11 EC:1.14.11.21 EC:2.3.1.1 Cluster_1606065 Cluster_0261484 Cluster_0349490 Cluster_1809265 Cluster_0116561 Cluster_0690025 Cluster_0768307 Cluster_0322617 Cluster_1606065 Cluster_1563711 Cluster_1819092 Cluster_0553691 Cluster_0288839 Cluster_1044407 Cluster_0709394 EC:2.7.13.3 Cluster_0970700 Cluster_0709394,Other,Yes
BGC0001435,Cluster_0314775 Cluster_1286386 Cluster_0397259 Cluster_1622617 EC:6.2.1.3 Cluster_1773780 Cluster_1669312 EC:2.3.1.183 Cluster_0726836 Cluster_1253279 Cluster_1447925 Cluster_1022511 Cluster_1554375 Cluster_0777588 Cluster_1892949 Cluster_0980787 Cluster_1809265 Cluster_0071853 EC:4.1.2.9 Cluster_1652667 Cluster_1606208 Cluster_0018194 Cluster_1893359 Cluster_0359719 Cluster_1695637,NRP Polyketide,Yes
BGC0001979,Cluster_0070386 Cluster_0839379 Cluster_0393170 Cluster_0805133 Cluster_0805133 Cluster_1192257 Cluster_0641043 Cluster_0805133 Cluster_1501199 Cluster_0320334 Cluster_0243752 Cluster_1308298 EC:1.14.13.185 Cluster_1553363 Cluster_0641043 Cluster_0641043 Cluster_1714433 Cluster_0566414 Cluster_1349926 EC:1.1.1.30 Cluster_0758588 Cluster_1061124 Cluster_1714433 Cluster_1809265 Cluster_1539570 Cluster_1900628 Cluster_0010015 Cluster_0390833 Cluster_1900631 Cluster_1809265 Cluster_1217882 Cluster_0996241 Cluster_1900629 Cluster_0118090 EC:1.14.13.185 Cluster_1308298 Cluster_1669312 Cluster_1192257 Cluster_0089494 Cluster_1222549 Cluster_0364599 Cluster_0455485 Cluster_0662321 Cluster_1143962 Cluster_1344435 Cluster_1332595 Cluster_0070386 EC:2.3.1.179 Cluster_0947447 Cluster_0714518 Cluster_1831569 EC:2.7.7.24 EC:4.2.1.46,Polyketide,Yes
BGC0000537,Cluster_0630324 Cluster_0970700 EC:2.7.13.3 EC:3.6.3.17 Cluster_0009481 Cluster_0068288 Cluster_1142073 Cluster_0762004 Cluster_0935171 Cluster_1409207 Cluster_1656315,RiPP,Yes
BGC0002324,EC:1.3.1.28 Cluster_1267855 EC:2.7.7.58 EC:3.3.2.1 Cluster_1366176 Cluster_1616016 Cluster_0259505 Cluster_0848872 Cluster_0034113 Cluster_1442696 Cluster_0180874 Cluster_0627043,NRP Polyketide,Yes
BGC0001314,Cluster_1205976 Cluster_1205976 EC:1.14.13.77 EC:1.14.13.77 Cluster_1205974 EC:1.14.13.77 EC:1.14.13.77 EC:5.4.99.56 EC:2.6.1.5 Cluster_0133357 Cluster_0133357 Cluster_0133357 Cluster_0133357 EC:3.4.16.5 EC:2.3.1.103 EC:2.3.1.103 EC:2.3.1.103 Cluster_1205975 Cluster_1205973,Terpene,Yes
BGC0000923,Cluster_0895393 Cluster_1700573 Cluster_0072736 Cluster_0288024 Cluster_1433175,Other,Yes
BGC0000286,Cluster_1102874 EC:5.5.1.13 Cluster_0543263 Cluster_0242130 Cluster_1778935 Cluster_1058093 Cluster_0485738 EC:5.3.3.2 Cluster_0866470 Cluster_1324949 EC:2.3.1.180 Cluster_0332014 Cluster_0245226 Cluster_0942706 Cluster_1869715,Polyketide,Yes
BGC0000522,Cluster_1115922 Cluster_0353549 Cluster_0679306 Cluster_0975914 Cluster_0975915 Cluster_1025761 Cluster_1443406 EC:3.6.3.17 Cluster_0454829 Cluster_0053419,RiPP,Yes
BGC0001564,EC:4.2.1.119 Cluster_1361771 EC:6.2.1.3 EC:6.3.5.4 Cluster_1130126 Cluster_0451180 Cluster_1736527 EC:4.1.1.87 Cluster_1324949 Cluster_0410718 Cluster_0008689,NRP Polyketide,Yes
BGC0001809,Cluster_1525916 Cluster_1369212,Other,Yes
BGC0001167,Cluster_0128204 Cluster_0128204 Cluster_0569733 Cluster_0745172 Cluster_0527711 Cluster_0535282 Cluster_0493105 Cluster_1830047 Cluster_1255688 Cluster_1610954 Cluster_0367759 Cluster_0493105,RiPP,Yes
BGC0001460,EC:2.5.1.54 Cluster_0743138 EC:1.13.11.80 Cluster_1760642 EC:2.3.1.74 Cluster_0839379 EC:2.6.1.106 Cluster_0398541 Cluster_0390833 Cluster_0671527 EC:1.1.3.15 EC:1.13.11.46 Cluster_1044407 Cluster_1485282 Cluster_0900242 EC:2.6.1.103 Cluster_1323708 Cluster_0895117 Cluster_0393170 EC:2.4.1.322 EC:2.4.1.310 EC:2.4.1.311 Cluster_1747296 Cluster_1044407 Cluster_1044407 Cluster_1044407 Cluster_1199471 Cluster_0742456 EC:6.2.1.3 EC:6.2.1.3 Cluster_0410901 Cluster_0052113 Cluster_1013303 EC:3.4.13.22 EC:6.3.2.4 EC:1.1.1.28,NRP,Yes
BGC0002556,Cluster_0966815 EC:2.6.1.9 Cluster_1371088 Cluster_0640009 Cluster_0966815 Cluster_0456024 Cluster_1196837 Cluster_1563710 Cluster_0456024 Cluster_0641043 EC:3.1.26.5 Cluster_0716432 Cluster_1614463 Cluster_1422424 Cluster_1371088 Cluster_1136914 Cluster_0862041 Cluster_1196837 Cluster_0862041 Cluster_1563710 Cluster_1422424 Cluster_0844170 Cluster_0947447 Cluster_0947447 Cluster_0907580 Cluster_0070386 Cluster_1572856 Cluster_1403632 Cluster_1234986 Cluster_1661560 Cluster_0711757 Cluster_1735882 Cluster_1161265 Cluster_0817382 Cluster_0688983 Cluster_0886900 Cluster_1821984 EC:3.6.3.30 Cluster_0255049 Cluster_0756625,Alkaloid,Yes
BGC0001273,EC:2.3.1.165,Polyketide,Yes
BGC0002284,EC:2.8.3.5 Cluster_1827365 Cluster_0041535 Cluster_0004724 Cluster_1313057 Cluster_0106506 EC:6.4.1.3 Cluster_1888731 Cluster_1523080 Cluster_0582477 Cluster_0019973 Cluster_1314450 Cluster_0521812 Cluster_1760289 Cluster_1462582,Other,Yes
BGC0000196,Cluster_0314209 Cluster_0662321 Cluster_0512516 Cluster_1220762 Cluster_0947447 Cluster_0059856 Cluster_0225358 Cluster_0277434,Polyketide,Yes
BGC0000103,EC:4.2.1.136 Cluster_0289943 Cluster_0528692 Cluster_0674800 Cluster_0831414 Cluster_1751534 Cluster_1465857 Cluster_0306757 Cluster_1503941,Polyketide,Yes
BGC0002588,Cluster_1166107 Cluster_1094124 Cluster_0393773 Cluster_0659041 Cluster_1583809 Cluster_1507506 Cluster_0292378 Cluster_1199461 Cluster_1199462 Cluster_1199460 Cluster_1199471 EC:1.14.11.40 Cluster_0706085 Cluster_1886963 Cluster_1714141 Cluster_1242643 Cluster_1681946 Cluster_0599809 Cluster_0041051 EC:2.7.7.89 EC:6.2.1.3 Cluster_0491148 Cluster_0979359 Cluster_0420071 Cluster_0041051 Cluster_1720201 Cluster_0968728 Cluster_0285016 EC:2.1.1.281 Cluster_1199459,Other,Yes
BGC0001682,Cluster_0995982 Cluster_0786047,Other,Yes
BGC0001456,Cluster_0713092 EC:2.5.1.99 EC:1.3.99.29 Cluster_0242130 Cluster_0309982 Cluster_1794590 Cluster_1527773 Cluster_1631768,Terpene,Yes
BGC0002477,Cluster_0970700 Cluster_1465857 Cluster_1206856 Cluster_0990251 Cluster_0990251 Cluster_1192257 Cluster_0874677 Cluster_1352573 Cluster_0819229 Cluster_0966815 Cluster_0662321 Cluster_0819229 Cluster_0714518 EC:2.3.1.179 EC:2.3.1.179 Cluster_0907580 Cluster_0966815 Cluster_1371088 Cluster_1192257 Cluster_0032639 Cluster_1793822,Polyketide,Yes
BGC0002080,Cluster_1278025 Cluster_0133392 Cluster_0471783 EC:3.2.1.39 EC:3.2.1.20 Cluster_1865189 Cluster_0459513 Cluster_0459515 Cluster_0459514 EC:2.3.1.179 Cluster_0951538 Cluster_0387774 Cluster_0659041 Cluster_0760492 Cluster_0760492 Cluster_1275017 Cluster_0443984 Cluster_1275017 Cluster_0443984 Cluster_0760492,Other,Yes
BGC0000236,EC:1.17.4.1 Cluster_0137459 Cluster_1281899 Cluster_1895963 Cluster_0821836 Cluster_0918186 Cluster_1192257 Cluster_1424732 EC:3.1.26.4 Cluster_1175520 Cluster_0579931 Cluster_1293451 Cluster_0338638 Cluster_0860168 Cluster_0386364 Cluster_0653410 Cluster_0227467 Cluster_1422414 Cluster_1769899 Cluster_0736561 Cluster_0641739 Cluster_0966815 Cluster_0675891 Cluster_0907580 EC:2.3.1.179 Cluster_0947447 Cluster_0714518 EC:1.1.1.100 Cluster_0662321 Cluster_0966815 Cluster_0966815 Cluster_1465857 Cluster_1102752 Cluster_0775749 Cluster_1352573 Cluster_0874677,Polyketide,Yes
BGC0002317,Cluster_1722582 Cluster_0947582 Cluster_1690783 Cluster_1018472 Cluster_1536542 Cluster_0027970 Cluster_0273181 Cluster_0991378 Cluster_1119569 Cluster_0114148 Cluster_0632119 Cluster_1162039 Cluster_0020271,RiPP,Yes
BGC0001486,Cluster_0510830 Cluster_0354748 Cluster_1696234 Cluster_0941489 Cluster_0456310 Cluster_0253966 Cluster_0175615 Cluster_0418145 Cluster_1328076 EC:1.6.5.3,RiPP,Yes
BGC0001666,Cluster_0230495 EC:1.1.1.25 Cluster_0321044 EC:2.7.1.179 EC:4.2.3.4 Cluster_1555084 Cluster_1653799 Cluster_1491850 Cluster_1044407 Cluster_1796893 Cluster_1579099 Cluster_1281899 EC:2.3.1.239 EC:2.3.1.94 Cluster_0007581 Cluster_1658632 Cluster_1044407 Cluster_1192257 Cluster_0973111 EC:4.2.1.10 EC:4.2.1.144 Cluster_1348452 Cluster_1794670 Cluster_1616016 Cluster_1207787 Cluster_1872473 Cluster_0457019,Polyketide,Yes
BGC0002506,Cluster_0070386 Cluster_1424732 Cluster_0464256 Cluster_0966815 Cluster_1218646 Cluster_1714433 Cluster_1516319 EC:1.1.1.100 Cluster_0420096 Cluster_0276372 Cluster_1831569 Cluster_0059856 Cluster_0947447 Cluster_1164644 Cluster_0580909 EC:1.1.1.100 Cluster_0919103 Cluster_0994159 Cluster_1192257 Cluster_0566414 Cluster_0662321 Cluster_0819229 Cluster_1854977,Polyketide,Yes
BGC0001587,Cluster_1125707 Cluster_1384695 Cluster_1681946 Cluster_0601168 Cluster_0944918 Cluster_1526428,Other,Yes
BGC0000447,Cluster_0385013 Cluster_1645182 Cluster_0098991 Cluster_0436945 EC:6.2.1.3 EC:6.2.1.3 EC:6.2.1.3 EC:6.2.1.3 Cluster_1765688 Cluster_1841688,NRP,Yes
BGC0002198,EC:2.7.13.3 Cluster_1381880 Cluster_1381879 Cluster_0375941 Cluster_0237353 Cluster_1599425 Cluster_0306726 Cluster_1525916 EC:1.1.1.276 Cluster_0746975 EC:3.1.3.99 EC:2.7.1.11 Cluster_1266298 Cluster_0404609 Cluster_0918134 Cluster_0024259 Cluster_0685915 EC:3.5.1.4 Cluster_0445875 Cluster_1170456 Cluster_0231832 Cluster_1590435 Cluster_0660116 Cluster_0411835 Cluster_1236024 Cluster_1124909 Cluster_1381878 Cluster_1069365 Cluster_0442169 Cluster_0674135 Cluster_0404609 Cluster_1453987 Cluster_0458119 Cluster_1704211 Cluster_0724891 Cluster_0540962 Cluster_1590436 Cluster_0375941 Cluster_0176575 Cluster_1794234,NRP,Yes
BGC0000248,Cluster_1598105 Cluster_1344435 Cluster_0566414 Cluster_0372144 Cluster_1352573 Cluster_0070386 Cluster_1714433 Cluster_0819229 Cluster_0816105 Cluster_0297002 Cluster_1794671 Cluster_1061124 Cluster_0279850 Cluster_1720078 Cluster_1491850 Cluster_1192257 Cluster_1790973 Cluster_0102596 Cluster_1653799 Cluster_0942706 Cluster_1433786 Cluster_0662321 Cluster_1164644 EC:2.3.1.179 EC:2.3.1.179 Cluster_0797392 Cluster_0039541,Polyketide,Yes
BGC0000460,Cluster_0625788 Cluster_1821912 Cluster_1291524 Cluster_0811459 EC:2.5.1.54 EC:1.3.1.28 Cluster_1814246 EC:2.7.7.58 Cluster_0391940 EC:3.3.2.1 Cluster_1567364 Cluster_0618865 Cluster_0513957 Cluster_0871502 Cluster_1775126 Cluster_1488613,NRP,Yes
BGC0002175,EC:2.3.1.94,Polyketide,Yes
BGC0001594,Cluster_0244380 Cluster_0815979 Cluster_1211396 Cluster_0923528 Cluster_1221717 Cluster_0306761 Cluster_0306761 Cluster_0306761 Cluster_0306761 Cluster_0712424 Cluster_1221717 Cluster_0306761 EC:1.17.7.4 EC:2.5.1.10 Cluster_0659041 Cluster_1011863 Cluster_1257049 EC:1.1.1.267 Cluster_0895393 Cluster_0895393 Cluster_1700573 Cluster_1403075 EC:2.2.1.7 EC:1.17.7.1 Cluster_1617769 Cluster_1463750 EC:4.1.1.48 EC:4.2.1.20 EC:4.2.1.20 EC:2.4.2.18 Cluster_0821836,Alkaloid,Yes
BGC0002390,EC:1.14.13.143 Cluster_0115397 EC:1.11.1.7 EC:3.6.4.3 Cluster_1223796 Cluster_0115398 Cluster_1206131 Cluster_1206131 Cluster_0115396 Cluster_0115396 Cluster_0115396 Cluster_0115396 Cluster_0115396 Cluster_0115396 Cluster_0115396 Cluster_0115396 EC:1.14.13.143 Cluster_0115399 EC:1.14.13.143,Terpene,Yes
BGC0002190,Cluster_0896762 Cluster_0949310 Cluster_0021055 Cluster_0453545 Cluster_0091969 EC:1.14.13.1 Cluster_0643386 EC:2.1.1.77,Polyketide,Yes
BGC0002264,Cluster_1049552 Cluster_1704211 Cluster_1253180 Cluster_1669242 Cluster_1851512 Cluster_0966815 Cluster_1436145 Cluster_1616021 Cluster_1575205 Cluster_1835753 Cluster_0445890 Cluster_1575205,NRP,Yes
BGC0002434,Cluster_1192257 Cluster_0805002 Cluster_1709456 Cluster_1516797 Cluster_1044407 Cluster_1773780 Cluster_1669312 Cluster_1145357 Cluster_1359171,Polyketide NRP,Yes
BGC0002670,Cluster_1726567 Cluster_0270527 Cluster_0426389 Cluster_0519424 Cluster_0611698 Cluster_0703331 Cluster_0459516 Cluster_1416200 Cluster_0325602 Cluster_0519226 Cluster_0011227 Cluster_1416200 EC:1.14.14.14,Other,Yes
BGC0002286,EC:6.2.1.3,NRP,Yes
BGC0000376,EC:3.2.1.4 Cluster_0935040 Cluster_1485282 Cluster_1207787 Cluster_1044407 EC:1.14.19.9 Cluster_1854977 Cluster_1366176 Cluster_1747772 Cluster_0624408 EC:2.1.2.1 Cluster_0864917 EC:1.2.1.3 Cluster_1201854 Cluster_0919969 EC:6.2.1.3 Cluster_1192257 Cluster_1704211 Cluster_0118090 Cluster_1046093 Cluster_0255497 Cluster_0999813 Cluster_0341595 Cluster_1313057,NRP,Yes
BGC0001558,Cluster_1793384 Cluster_0714518 Cluster_1389436 EC:2.1.1.288 EC:5.5.1.23 EC:2.1.1.292 EC:3.1.1.95 EC:2.1.1.234 EC:1.14.13.180 Cluster_0010015 Cluster_0616194 EC:2.4.1.277 Cluster_1021965 EC:1.1.1.100 Cluster_0662321 EC:1.1.1.362 Cluster_1714433 Cluster_0225358 EC:2.1.1.234 EC:2.6.1.106 Cluster_0390833 Cluster_1579119 Cluster_0839379 EC:2.4.1.327 Cluster_0130925 Cluster_0389724 Cluster_1218646 EC:2.3.1.179 Cluster_0947447 Cluster_0455485 Cluster_1831569 Cluster_0616194 EC:2.4.1.326 EC:4.2.1.46 EC:3.6.3.25 Cluster_1789428 Cluster_0736060 EC:3.6.4.13 Cluster_0786364 Cluster_0130925 Cluster_0013729 Cluster_0971460 Cluster_1108877 Cluster_1698958 Cluster_1313764 Cluster_0824232 Cluster_0451107 Cluster_1806858 Cluster_0313382 EC:2.7.13.3 Cluster_0537099 Cluster_1025234,Polyketide,Yes
BGC0000387,Cluster_0472571 Cluster_1627123 Cluster_0469508 Cluster_0907559 Cluster_0283651 Cluster_0699212 Cluster_1003480 Cluster_1819092 Cluster_1011689 Cluster_1182639 Cluster_0627351 Cluster_1604916 Cluster_0459517,NRP,Yes
BGC0000622,Cluster_1598107 Cluster_1598106 Cluster_1727539 Cluster_1589497 Cluster_0887239 Cluster_0071040 Cluster_0410020 Cluster_0397419,RiPP,Yes
BGC0001201,Cluster_1809265 Cluster_0779599,Terpene,Yes
BGC0002374,Cluster_1359595 EC:3.6.3.41 Cluster_1232133 Cluster_1828873 Cluster_1792704 Cluster_1792704 Cluster_1759635 Cluster_1901740 Cluster_0985295 Cluster_0800468 Cluster_0468060 Cluster_1704479 Cluster_1793384 EC:4.2.1.46 Cluster_0635949 Cluster_1102874 EC:3.6.4.12 Cluster_1275743 Cluster_1448647 Cluster_1465054 EC:2.3.1.39 EC:2.3.3.10 Cluster_1739985 Cluster_0567111 Cluster_0335848 Cluster_0223573 Cluster_0649441 EC:1.14.13.185 Cluster_1910999 Cluster_0451180 Cluster_1736379 Cluster_0957226 Cluster_1287687 Cluster_1439709 Cluster_1016603,Polyketide,Yes
BGC0000677,EC:2.5.1.10 EC:4.2.3.146 Cluster_1102874 Cluster_1102874,Terpene,Yes
BGC0000889,Cluster_0052113 Cluster_1083880 Cluster_1888121 Cluster_0335217 Cluster_0230495 Cluster_1719317 Cluster_1389436 EC:1.10.3.15 Cluster_1852390 Cluster_0462005 EC:2.5.1.54 Cluster_1886963 EC:4.3.1.3 EC:4.1.2.56 EC:4.1.99.20 Cluster_0708998 Cluster_1085383 Cluster_0332014,Other,Yes
BGC0000911,EC:1.14.18.1 Cluster_1852390,Other,Yes
BGC0000580,Cluster_0814459 Cluster_0814459 Cluster_0551750 Cluster_0619704,RiPP,Yes
BGC0001836,Cluster_0242179 Cluster_0505939 Cluster_0443275 Cluster_0836435 Cluster_0440532 Cluster_1361771 Cluster_1606392 EC:3.6.4.12 EC:2.4.1.13 Cluster_1580335 Cluster_0008689 Cluster_0695709 EC:2.7.1.21 Cluster_0837384 Cluster_0567111 Cluster_0843394,Polyketide,Yes
BGC0001100,Cluster_0229616 Cluster_0926646 Cluster_0381251 Cluster_1077680 Cluster_0041639 EC:3.6.3.17 Cluster_0306791 Cluster_1222742 Cluster_0961899 Cluster_0205687 Cluster_1825946 Cluster_0008689 Cluster_0205687 Cluster_1352744 Cluster_0507049,NRP Polyketide,Yes
BGC0002401,Cluster_1170881 Cluster_1170876 Cluster_1170878 Cluster_1170878 EC:2.3.2.27 Cluster_1170879 Cluster_1170880 Cluster_1170877 Cluster_1170875,Terpene,Yes
BGC0001185,EC:6.2.1.3 EC:3.3.2.1 EC:2.7.7.58 EC:5.4.4.2 EC:1.3.1.28,NRP,Yes
BGC0000475,Cluster_0493105 Cluster_1830047 Cluster_1830045 Cluster_1406014 Cluster_1606350 Cluster_0569733 Cluster_0493105 EC:4.1.99.3,RiPP,Yes
BGC0001088,Cluster_0220471 Cluster_0961951 Cluster_1192257 Cluster_1511723 Cluster_0643377 Cluster_0893529 Cluster_1199471 EC:2.6.1.85 Cluster_1604824 Cluster_1859319 EC:4.1.3.40 EC:2.4.1.13 Cluster_1228335 Cluster_0780650 Cluster_0942706 Cluster_0005135 EC:6.2.1.20 Cluster_0765123 Cluster_1279294 Cluster_0775143,NRP Polyketide,Yes
BGC0000633,Cluster_0852375 Cluster_1606208 Cluster_1631768 Cluster_1527773 Cluster_1794590 Cluster_0242130 EC:1.3.99.29 EC:2.5.1.99 Cluster_0713092 EC:3.2.1.22 EC:3.2.1.23,Terpene,Yes
BGC0002431,Cluster_0010015 Cluster_0390833 Cluster_0839379 Cluster_0800357 Cluster_0294575 Cluster_0457989 Cluster_1041840 Cluster_0836435 Cluster_1181355 EC:3.1.2.14 Cluster_0805133 Cluster_1315185 Cluster_1465054 Cluster_1555084 EC:4.2.1.119 Cluster_1869715 Cluster_0157144 Cluster_1869715 EC:2.3.1.94 Cluster_1044407 Cluster_0451180 Cluster_0256472 Cluster_1044407 EC:2.1.1.33 Cluster_0805133 Cluster_0309217 Cluster_1516797 EC:4.2.1.136 EC:4.2.1.136 EC:2.3.1.94 EC:1.1.1.95 EC:2.3.1.39 Cluster_0836435 Cluster_1389436 EC:4.2.1.46 EC:2.7.7.24 Cluster_0321044 Cluster_0321044,Polyketide Saccharide,Yes
BGC0000896,Cluster_1900630 Cluster_1514932 EC:4.2.1.104 Cluster_1489985 Cluster_0231832 Cluster_0803731 EC:3.5.3.25 EC:5.1.1.7 EC:2.5.1.47 EC:2.3.1.31 Cluster_0819229 EC:6.3.3.5 Cluster_1011689 EC:6.3.2.4 Cluster_0141074 Cluster_0379526 Cluster_0481389 EC:2.1.1.144 Cluster_0613311 Cluster_0498527 Cluster_0930211 Cluster_1472015,Other,Yes
BGC0001938,Cluster_0322899 EC:2.3.1.74,Polyketide,Yes
BGC0001177,Cluster_0909082 Cluster_0420096 Cluster_1349926 Cluster_0580909 Cluster_0947447 EC:2.3.1.179 Cluster_0905857 Cluster_0799206 Cluster_1218646 Cluster_0662321 Cluster_1218646 Cluster_1218646 Cluster_0566414 Cluster_1418703 Cluster_1134379 Cluster_0909082 Cluster_0714518 Cluster_0819229 Cluster_0662321 Cluster_0070386 Cluster_1465857 Cluster_1049293 Cluster_0321044 EC:3.3.1.1 Cluster_1499841 EC:2.1.1.13,Polyketide,Yes
